Listennummer,Partei,Stimmen,Stimmen-Prozent,Gemeinde-Nummer,Gemeinde-Name,Stimmberechtigte,Wahlzettel,Stimmbeteiligung
3,EVPZukunft,7,0.45016077,629,Oberhünigen,248,79,0.3185483870967742
4,EDU,322,20.707396,629,Oberhünigen,248,79,0.3185483870967742
5,Die Mitte,135,8.681672,629,Oberhünigen,248,79,0.3185483870967742
6,FDP,38,2.4437299,629,Oberhünigen,248,79,0.3185483870967742
7,SP Männer,33,2.1221864,629,Oberhünigen,248,79,0.3185483870967742
8,SP Frauen,83,5.3376207,629,Oberhünigen,248,79,0.3185483870967742
9,JUSO,0,0.0,629,Oberhünigen,248,79,0.3185483870967742
10,Grüne,48,3.0868168,629,Oberhünigen,248,79,0.3185483870967742
11,JG,4,0.25723472,629,Oberhünigen,248,79,0.3185483870967742
12,glp,73,4.694534,629,Oberhünigen,248,79,0.3185483870967742
13,jglp,15,0.9646302,629,Oberhünigen,248,79,0.3185483870967742
14,Aufrecht,1,0.06430868,629,Oberhünigen,248,79,0.3185483870967742
1,Die Mitte,373,9.357752,630,Allmendingen,447,184,0.4116331096196868
2,SVP,1237,31.033617,630,Allmendingen,447,184,0.4116331096196868
3,Grüne,417,10.461616,630,Allmendingen,447,184,0.4116331096196868
4,JG,56,1.4049172,630,Allmendingen,447,184,0.4116331096196868
5,EVP,55,1.3798294,630,Allmendingen,447,184,0.4116331096196868
6,EVP Z,6,0.15052684,630,Allmendingen,447,184,0.4116331096196868
7,SP Männer,139,3.487205,630,Allmendingen,447,184,0.4116331096196868
8,SP Frauen,150,3.763171,630,Allmendingen,447,184,0.4116331096196868
9,glp,508,12.744606,630,Allmendingen,447,184,0.4116331096196868
10,jglp,44,1.1038635,630,Allmendingen,447,184,0.4116331096196868
11,glp-W,167,4.189664,630,Allmendingen,447,184,0.4116331096196868
12,FDP,600,15.052684,630,Allmendingen,447,184,0.4116331096196868
13,jf,17,0.42649275,630,Allmendingen,447,184,0.4116331096196868
14,EDU,89,2.2328148,630,Allmendingen,447,184,0.4116331096196868
15,Aufrecht,91,2.2829905,630,Allmendingen,447,184,0.4116331096196868
16,SD / DS,14,0.3512293,630,Allmendingen,447,184,0.4116331096196868
17,Piraten,23,0.5770196,630,Allmendingen,447,184,0.4116331096196868
1,SVP,6330,31.6168,632,Wichtrach,3369,1030,0.3057287028791926
2,EVP,998,4.984766,632,Wichtrach,3369,1030,0.3057287028791926
3,EVPZukunft,165,0.8241347,632,Wichtrach,3369,1030,0.3057287028791926
4,EDU,1350,6.74292,632,Wichtrach,3369,1030,0.3057287028791926
5,Die Mitte,1285,6.418261,632,Wichtrach,3369,1030,0.3057287028791926
6,FDP,2696,13.46586,632,Wichtrach,3369,1030,0.3057287028791926
7,SP Männer,892,4.4553223,632,Wichtrach,3369,1030,0.3057287028791926
8,SP Frauen,1704,8.511064,632,Wichtrach,3369,1030,0.3057287028791926
9,JUSO,73,0.36461714,632,Wichtrach,3369,1030,0.3057287028791926
10,Grüne,1661,8.2962885,632,Wichtrach,3369,1030,0.3057287028791926
11,JG,387,1.9329704,632,Wichtrach,3369,1030,0.3057287028791926
12,glp,1679,8.386194,632,Wichtrach,3369,1030,0.3057287028791926
13,jglp,324,1.6183008,632,Wichtrach,3369,1030,0.3057287028791926
14,Aufrecht,477,2.3824985,632,Wichtrach,3369,1030,0.3057287028791926
1,Die Mitte,496,8.7139845,662,Ferenbalm,964,264,0.27385892116182575
2,SVP,2427,42.63879,662,Ferenbalm,964,264,0.27385892116182575
3,Grüne,481,8.450457,662,Ferenbalm,964,264,0.27385892116182575
4,JG,118,2.073085,662,Ferenbalm,964,264,0.27385892116182575
5,EVP,159,2.7933943,662,Ferenbalm,964,264,0.27385892116182575
6,EVP Z,43,0.7554462,662,Ferenbalm,964,264,0.27385892116182575
7,SP Männer,151,2.652846,662,Ferenbalm,964,264,0.27385892116182575
8,SP Frauen,337,5.9205904,662,Ferenbalm,964,264,0.27385892116182575
9,glp,496,8.7139845,662,Ferenbalm,964,264,0.27385892116182575
10,jglp,25,0.43921295,662,Ferenbalm,964,264,0.27385892116182575
11,glp-W,22,0.3865074,662,Ferenbalm,964,264,0.27385892116182575
12,FDP,357,6.2719607,662,Ferenbalm,964,264,0.27385892116182575
13,jf,7,0.12297962,662,Ferenbalm,964,264,0.27385892116182575
14,EDU,294,5.165144,662,Ferenbalm,964,264,0.27385892116182575
15,Aufrecht,182,3.1974702,662,Ferenbalm,964,264,0.27385892116182575
16,SD / DS,25,0.43921295,662,Ferenbalm,964,264,0.27385892116182575
17,Piraten,72,1.2649332,662,Ferenbalm,964,264,0.27385892116182575
1,Die Mitte,802,11.672246,663,Frauenkappelen,1009,329,0.3260654112983152
2,SVP,1897,27.608791,663,Frauenkappelen,1009,329,0.3260654112983152
3,Grüne,797,11.599476,663,Frauenkappelen,1009,329,0.3260654112983152
4,JG,216,3.1436472,663,Frauenkappelen,1009,329,0.3260654112983152
5,EVP,249,3.6239266,663,Frauenkappelen,1009,329,0.3260654112983152
6,EVP Z,72,1.0478824,663,Frauenkappelen,1009,329,0.3260654112983152
7,SP Männer,247,3.5948186,663,Frauenkappelen,1009,329,0.3260654112983152
8,SP Frauen,531,7.7281327,663,Frauenkappelen,1009,329,0.3260654112983152
9,glp,817,11.890554,663,Frauenkappelen,1009,329,0.3260654112983152
10,jglp,17,0.24741668,663,Frauenkappelen,1009,329,0.3260654112983152
11,glp-W,116,1.688255,663,Frauenkappelen,1009,329,0.3260654112983152
12,FDP,703,10.231408,663,Frauenkappelen,1009,329,0.3260654112983152
13,jf,65,0.946005,663,Frauenkappelen,1009,329,0.3260654112983152
14,EDU,101,1.4699461,663,Frauenkappelen,1009,329,0.3260654112983152
15,Aufrecht,155,2.255858,663,Frauenkappelen,1009,329,0.3260654112983152
16,SD / DS,26,0.37840196,663,Frauenkappelen,1009,329,0.3260654112983152
17,Piraten,60,0.87323534,663,Frauenkappelen,1009,329,0.3260654112983152
1,Die Mitte,82,5.0617285,665,Gurbrü,200,76,0.38
2,SVP,985,60.80247,665,Gurbrü,200,76,0.38
3,Grüne,146,9.012346,665,Gurbrü,200,76,0.38
4,JG,28,1.728395,665,Gurbrü,200,76,0.38
5,EVP,5,0.30864197,665,Gurbrü,200,76,0.38
6,EVP Z,4,0.2469136,665,Gurbrü,200,76,0.38
7,SP Männer,68,4.1975307,665,Gurbrü,200,76,0.38
8,SP Frauen,108,6.666667,665,Gurbrü,200,76,0.38
9,glp,72,4.4444447,665,Gurbrü,200,76,0.38
10,jglp,4,0.2469136,665,Gurbrü,200,76,0.38
11,glp-W,4,0.2469136,665,Gurbrü,200,76,0.38
12,FDP,36,2.2222223,665,Gurbrü,200,76,0.38
13,jf,26,1.6049383,665,Gurbrü,200,76,0.38
14,EDU,2,0.1234568,665,Gurbrü,200,76,0.38
15,Aufrecht,46,2.8395061,665,Gurbrü,200,76,0.38
16,SD / DS,0,0.0,665,Gurbrü,200,76,0.38
17,Piraten,4,0.2469136,665,Gurbrü,200,76,0.38
1,Die Mitte,227,14.431024,666,Kriechenwil,356,73,0.2050561797752809
2,SVP,556,35.346474,666,Kriechenwil,356,73,0.2050561797752809
3,Grüne,48,3.051494,666,Kriechenwil,356,73,0.2050561797752809
4,JG,26,1.6528925,666,Kriechenwil,356,73,0.2050561797752809
5,EVP,25,1.5893198,666,Kriechenwil,356,73,0.2050561797752809
6,EVP Z,44,2.7972028,666,Kriechenwil,356,73,0.2050561797752809
7,SP Männer,70,4.4500957,666,Kriechenwil,356,73,0.2050561797752809
8,SP Frauen,104,6.61157,666,Kriechenwil,356,73,0.2050561797752809
9,glp,135,8.582327,666,Kriechenwil,356,73,0.2050561797752809
10,jglp,2,0.12714557,666,Kriechenwil,356,73,0.2050561797752809
11,glp-W,22,1.3986014,666,Kriechenwil,356,73,0.2050561797752809
12,FDP,221,14.049586,666,Kriechenwil,356,73,0.2050561797752809
13,jf,0,0.0,666,Kriechenwil,356,73,0.2050561797752809
14,EDU,49,3.1150668,666,Kriechenwil,356,73,0.2050561797752809
15,Aufrecht,22,1.3986014,666,Kriechenwil,356,73,0.2050561797752809
16,SD / DS,22,1.3986014,666,Kriechenwil,356,73,0.2050561797752809
17,Piraten,0,0.0,666,Kriechenwil,356,73,0.2050561797752809
1,Die Mitte,1962,13.05563,667,Laupen,2352,696,0.29591836734693877
2,SVP,3046,20.268831,667,Laupen,2352,696,0.29591836734693877
3,Grüne,1540,10.247539,667,Laupen,2352,696,0.29591836734693877
4,JG,459,3.0542986,667,Laupen,2352,696,0.29591836734693877
5,EVP,269,1.789992,667,Laupen,2352,696,0.29591836734693877
6,EVP Z,79,0.5256854,667,Laupen,2352,696,0.29591836734693877
7,SP Männer,1000,6.6542454,667,Laupen,2352,696,0.29591836734693877
8,SP Frauen,2116,14.080383,667,Laupen,2352,696,0.29591836734693877
9,glp,2117,14.087038,667,Laupen,2352,696,0.29591836734693877
10,jglp,193,1.2842693,667,Laupen,2352,696,0.29591836734693877
11,glp-W,269,1.789992,667,Laupen,2352,696,0.29591836734693877
12,FDP,1328,8.836838,667,Laupen,2352,696,0.29591836734693877
13,jf,35,0.23289858,667,Laupen,2352,696,0.29591836734693877
14,EDU,156,1.0380623,667,Laupen,2352,696,0.29591836734693877
15,Aufrecht,199,1.3241949,667,Laupen,2352,696,0.29591836734693877
16,SD / DS,83,0.55230236,667,Laupen,2352,696,0.29591836734693877
17,Piraten,177,1.1778015,667,Laupen,2352,696,0.29591836734693877
1,Die Mitte,1546,9.899468,668,Mühleberg,2222,722,0.32493249324932494
2,SVP,5657,36.223347,668,Mühleberg,2222,722,0.32493249324932494
3,Grüne,1021,6.5377474,668,Mühleberg,2222,722,0.32493249324932494
4,JG,210,1.3446885,668,Mühleberg,2222,722,0.32493249324932494
5,EVP,712,4.5591345,668,Mühleberg,2222,722,0.32493249324932494
6,EVP Z,100,0.6403279,668,Mühleberg,2222,722,0.32493249324932494
7,SP Männer,1039,6.6530066,668,Mühleberg,2222,722,0.32493249324932494
8,SP Frauen,1136,7.274124,668,Mühleberg,2222,722,0.32493249324932494
9,glp,959,6.1407437,668,Mühleberg,2222,722,0.32493249324932494
10,jglp,92,0.5891016,668,Mühleberg,2222,722,0.32493249324932494
11,glp-W,160,1.0245246,668,Mühleberg,2222,722,0.32493249324932494
12,FDP,1740,11.141705,668,Mühleberg,2222,722,0.32493249324932494
13,jf,16,0.10245246,668,Mühleberg,2222,722,0.32493249324932494
14,EDU,196,1.2550426,668,Mühleberg,2222,722,0.32493249324932494
15,Aufrecht,716,4.5847473,668,Mühleberg,2222,722,0.32493249324932494
16,SD / DS,78,0.49945572,668,Mühleberg,2222,722,0.32493249324932494
17,Piraten,239,1.5303836,668,Mühleberg,2222,722,0.32493249324932494
1,Die Mitte,120,6.379585,669,Münchenwiler,367,88,0.23978201634877383
2,SVP,602,32.004253,669,Münchenwiler,367,88,0.23978201634877383
3,Grüne,167,8.878257,669,Münchenwiler,367,88,0.23978201634877383
4,JG,28,1.48857,669,Münchenwiler,367,88,0.23978201634877383
5,EVP,39,2.0733652,669,Münchenwiler,367,88,0.23978201634877383
6,EVP Z,25,1.3290803,669,Münchenwiler,367,88,0.23978201634877383
7,SP Männer,116,6.1669326,669,Münchenwiler,367,88,0.23978201634877383
8,SP Frauen,203,10.792131,669,Münchenwiler,367,88,0.23978201634877383
9,glp,146,7.7618284,669,Münchenwiler,367,88,0.23978201634877383
10,jglp,3,0.15948963,669,Münchenwiler,367,88,0.23978201634877383
11,glp-W,48,2.551834,669,Münchenwiler,367,88,0.23978201634877383
12,FDP,161,8.559277,669,Münchenwiler,367,88,0.23978201634877383
13,jf,45,2.3923445,669,Münchenwiler,367,88,0.23978201634877383
14,EDU,24,1.275917,669,Münchenwiler,367,88,0.23978201634877383
15,Aufrecht,44,2.3391814,669,Münchenwiler,367,88,0.23978201634877383
16,SD / DS,0,0.0,669,Münchenwiler,367,88,0.23978201634877383
17,Piraten,110,5.8479533,669,Münchenwiler,367,88,0.23978201634877383
1,Die Mitte,2869,13.986252,670,Neuenegg,3981,944,0.23712635016327555
2,SVP,6455,31.46785,670,Neuenegg,3981,944,0.23712635016327555
3,Grüne,1459,7.1125627,670,Neuenegg,3981,944,0.23712635016327555
4,JG,195,0.9506167,670,Neuenegg,3981,944,0.23712635016327555
5,EVP,503,2.4521036,670,Neuenegg,3981,944,0.23712635016327555
6,EVP Z,147,0.7166187,670,Neuenegg,3981,944,0.23712635016327555
7,SP Männer,1139,5.5525765,670,Neuenegg,3981,944,0.23712635016327555
8,SP Frauen,2339,11.402525,670,Neuenegg,3981,944,0.23712635016327555
9,glp,1296,6.317945,670,Neuenegg,3981,944,0.23712635016327555
10,jglp,190,0.92624193,670,Neuenegg,3981,944,0.23712635016327555
11,glp-W,222,1.0822405,670,Neuenegg,3981,944,0.23712635016327555
12,FDP,2047,9.979038,670,Neuenegg,3981,944,0.23712635016327555
13,jf,175,0.8531176,670,Neuenegg,3981,944,0.23712635016327555
14,EDU,596,2.9054747,670,Neuenegg,3981,944,0.23712635016327555
15,Aufrecht,463,2.2571054,670,Neuenegg,3981,944,0.23712635016327555
16,SD / DS,196,0.9554916,670,Neuenegg,3981,944,0.23712635016327555
17,Piraten,222,1.0822405,670,Neuenegg,3981,944,0.23712635016327555
1,Die Mitte,332,16.25857,671,Wileroltigen,289,95,0.328719723183391
2,SVP,1105,54.113613,671,Wileroltigen,289,95,0.328719723183391
3,Grüne,87,4.260529,671,Wileroltigen,289,95,0.328719723183391
4,JG,83,4.0646424,671,Wileroltigen,289,95,0.328719723183391
5,EVP,50,2.4485798,671,Wileroltigen,289,95,0.328719723183391
6,EVP Z,1,0.048971593,671,Wileroltigen,289,95,0.328719723183391
7,SP Männer,26,1.2732614,671,Wileroltigen,289,95,0.328719723183391
8,SP Frauen,42,2.056807,671,Wileroltigen,289,95,0.328719723183391
9,glp,83,4.0646424,671,Wileroltigen,289,95,0.328719723183391
10,jglp,25,1.2242899,671,Wileroltigen,289,95,0.328719723183391
11,glp-W,35,1.7140058,671,Wileroltigen,289,95,0.328719723183391
12,FDP,55,2.6934378,671,Wileroltigen,289,95,0.328719723183391
13,jf,0,0.0,671,Wileroltigen,289,95,0.328719723183391
14,EDU,46,2.2526934,671,Wileroltigen,289,95,0.328719723183391
15,Aufrecht,68,3.3300686,671,Wileroltigen,289,95,0.328719723183391
16,SD / DS,1,0.048971593,671,Wileroltigen,289,95,0.328719723183391
17,Piraten,3,0.14691478,671,Wileroltigen,289,95,0.328719723183391
1,PEV,3,0.2356638,681,Belprahon,234,107,0.45726495726495725
2,jpev,0,0.0,681,Belprahon,234,107,0.45726495726495725
3,UDF,15,1.1783189,681,Belprahon,234,107,0.45726495726495725
4,PLR,100,7.855459,681,Belprahon,234,107,0.45726495726495725
5,JLR,0,0.0,681,Belprahon,234,107,0.45726495726495725
6,UDC,415,32.60016,681,Belprahon,234,107,0.45726495726495725
7,PS femmes,58,4.556166,681,Belprahon,234,107,0.45726495726495725
8,PS,1,0.0785546,681,Belprahon,234,107,0.45726495726495725
9,ES,116,9.112332,681,Belprahon,234,107,0.45726495726495725
10,VERTS,34,2.6708562,681,Belprahon,234,107,0.45726495726495725
11,JV,70,5.4988217,681,Belprahon,234,107,0.45726495726495725
12,PSA,203,15.946584,681,Belprahon,234,107,0.45726495726495725
13,PVL,12,0.9426552,681,Belprahon,234,107,0.45726495726495725
14,DJB,24,1.8853104,681,Belprahon,234,107,0.45726495726495725
15,Centre JB,10,0.7855459,681,Belprahon,234,107,0.45726495726495725
16,Centre Mtr,212,16.653574,681,Belprahon,234,107,0.45726495726495725
17,PVA,0,0.0,681,Belprahon,234,107,0.45726495726495725
1,PEV,71,7.545165,683,Champoz,130,85,0.6538461538461539
2,jpev,0,0.0,683,Champoz,130,85,0.6538461538461539
3,UDF,20,2.1253984,683,Champoz,130,85,0.6538461538461539
4,PLR,72,7.651435,683,Champoz,130,85,0.6538461538461539
5,JLR,0,0.0,683,Champoz,130,85,0.6538461538461539
6,UDC,651,69.181725,683,Champoz,130,85,0.6538461538461539
7,PS femmes,14,1.487779,683,Champoz,130,85,0.6538461538461539
8,PS,42,4.463337,683,Champoz,130,85,0.6538461538461539
9,ES,1,0.106269926,683,Champoz,130,85,0.6538461538461539
10,VERTS,40,4.250797,683,Champoz,130,85,0.6538461538461539
11,JV,12,1.2752391,683,Champoz,130,85,0.6538461538461539
12,PSA,2,0.21253985,683,Champoz,130,85,0.6538461538461539
13,PVL,5,0.5313496,683,Champoz,130,85,0.6538461538461539
14,DJB,8,0.8501594,683,Champoz,130,85,0.6538461538461539
15,Centre JB,3,0.31880978,683,Champoz,130,85,0.6538461538461539
16,Centre Mtr,0,0.0,683,Champoz,130,85,0.6538461538461539
17,PVA,0,0.0,683,Champoz,130,85,0.6538461538461539
1,PEV,6,0.73260075,687,Corcelles (BE),176,71,0.4034090909090909
2,jpev,5,0.61050063,687,Corcelles (BE),176,71,0.4034090909090909
3,UDF,141,17.216118,687,Corcelles (BE),176,71,0.4034090909090909
4,PLR,100,12.210012,687,Corcelles (BE),176,71,0.4034090909090909
5,JLR,0,0.0,687,Corcelles (BE),176,71,0.4034090909090909
6,UDC,334,40.78144,687,Corcelles (BE),176,71,0.4034090909090909
7,PS femmes,48,5.860806,687,Corcelles (BE),176,71,0.4034090909090909
8,PS,6,0.73260075,687,Corcelles (BE),176,71,0.4034090909090909
9,ES,48,5.860806,687,Corcelles (BE),176,71,0.4034090909090909
10,VERTS,28,3.4188037,687,Corcelles (BE),176,71,0.4034090909090909
11,JV,0,0.0,687,Corcelles (BE),176,71,0.4034090909090909
12,PSA,27,3.2967036,687,Corcelles (BE),176,71,0.4034090909090909
13,PVL,24,2.930403,687,Corcelles (BE),176,71,0.4034090909090909
14,DJB,4,0.48840052,687,Corcelles (BE),176,71,0.4034090909090909
15,Centre JB,0,0.0,687,Corcelles (BE),176,71,0.4034090909090909
16,Centre Mtr,48,5.860806,687,Corcelles (BE),176,71,0.4034090909090909
17,PVA,0,0.0,687,Corcelles (BE),176,71,0.4034090909090909
1,PEV,117,2.9271955,690,Court,1013,346,0.3415597235932873
2,jpev,7,0.17513135,690,Court,1013,346,0.3415597235932873
3,UDF,97,2.42682,690,Court,1013,346,0.3415597235932873
4,PLR,460,11.508632,690,Court,1013,346,0.3415597235932873
5,JLR,12,0.30022517,690,Court,1013,346,0.3415597235932873
6,UDC,1759,44.008003,690,Court,1013,346,0.3415597235932873
7,PS femmes,166,4.153115,690,Court,1013,346,0.3415597235932873
8,PS,220,5.504128,690,Court,1013,346,0.3415597235932873
9,ES,332,8.30623,690,Court,1013,346,0.3415597235932873
10,VERTS,138,3.4525893,690,Court,1013,346,0.3415597235932873
11,JV,62,1.5511634,690,Court,1013,346,0.3415597235932873
12,PSA,236,5.9044285,690,Court,1013,346,0.3415597235932873
13,PVL,17,0.42531902,690,Court,1013,346,0.3415597235932873
14,DJB,42,1.050788,690,Court,1013,346,0.3415597235932873
15,Centre JB,242,6.0545406,690,Court,1013,346,0.3415597235932873
16,Centre Mtr,89,2.22667,690,Court,1013,346,0.3415597235932873
17,PVA,1,0.025018765,690,Court,1013,346,0.3415597235932873
1,PEV,7,0.5339436,691,Crémines,384,118,0.3072916666666667
2,jpev,2,0.1525553,691,Crémines,384,118,0.3072916666666667
3,UDF,43,3.279939,691,Crémines,384,118,0.3072916666666667
4,PLR,126,9.610984,691,Crémines,384,118,0.3072916666666667
5,JLR,15,1.1441648,691,Crémines,384,118,0.3072916666666667
6,UDC,448,34.17239,691,Crémines,384,118,0.3072916666666667
7,PS femmes,53,4.0427155,691,Crémines,384,118,0.3072916666666667
8,PS,60,4.576659,691,Crémines,384,118,0.3072916666666667
9,ES,149,11.36537,691,Crémines,384,118,0.3072916666666667
10,VERTS,79,6.025934,691,Crémines,384,118,0.3072916666666667
11,JV,10,0.7627765,691,Crémines,384,118,0.3072916666666667
12,PSA,211,16.094585,691,Crémines,384,118,0.3072916666666667
13,PVL,17,1.2967201,691,Crémines,384,118,0.3072916666666667
14,DJB,0,0.0,691,Crémines,384,118,0.3072916666666667
15,Centre JB,31,2.364607,691,Crémines,384,118,0.3072916666666667
16,Centre Mtr,60,4.576659,691,Crémines,384,118,0.3072916666666667
17,PVA,0,0.0,691,Crémines,384,118,0.3072916666666667
1,PEV,31,2.9721956,692,Eschert,283,88,0.31095406360424027
2,jpev,0,0.0,692,Eschert,283,88,0.31095406360424027
3,UDF,79,7.574305,692,Eschert,283,88,0.31095406360424027
4,PLR,199,19.079578,692,Eschert,283,88,0.31095406360424027
5,JLR,16,1.5340364,692,Eschert,283,88,0.31095406360424027
6,UDC,387,37.104504,692,Eschert,283,88,0.31095406360424027
7,PS femmes,41,3.9309685,692,Eschert,283,88,0.31095406360424027
8,PS,15,1.4381591,692,Eschert,283,88,0.31095406360424027
9,ES,48,4.6021094,692,Eschert,283,88,0.31095406360424027
10,VERTS,39,3.739214,692,Eschert,283,88,0.31095406360424027
11,JV,5,0.4793864,692,Eschert,283,88,0.31095406360424027
12,PSA,86,8.245446,692,Eschert,283,88,0.31095406360424027
13,PVL,17,1.6299138,692,Eschert,283,88,0.31095406360424027
14,DJB,24,2.3010547,692,Eschert,283,88,0.31095406360424027
15,Centre JB,30,2.8763182,692,Eschert,283,88,0.31095406360424027
16,Centre Mtr,24,2.3010547,692,Eschert,283,88,0.31095406360424027
17,PVA,2,0.19175455,692,Eschert,283,88,0.31095406360424027
1,PEV,14,1.3023255,694,Grandval,272,101,0.3713235294117647
2,jpev,1,0.093023255,694,Grandval,272,101,0.3713235294117647
3,UDF,58,5.3953485,694,Grandval,272,101,0.3713235294117647
4,PLR,153,14.232558,694,Grandval,272,101,0.3713235294117647
5,JLR,2,0.18604651,694,Grandval,272,101,0.3713235294117647
6,UDC,433,40.279068,694,Grandval,272,101,0.3713235294117647
7,PS femmes,42,3.9069767,694,Grandval,272,101,0.3713235294117647
8,PS,24,2.232558,694,Grandval,272,101,0.3713235294117647
9,ES,42,3.9069767,694,Grandval,272,101,0.3713235294117647
10,VERTS,28,2.604651,694,Grandval,272,101,0.3713235294117647
11,JV,51,4.744186,694,Grandval,272,101,0.3713235294117647
12,PSA,97,9.023256,694,Grandval,272,101,0.3713235294117647
13,PVL,25,2.3255813,694,Grandval,272,101,0.3713235294117647
14,DJB,4,0.37209302,694,Grandval,272,101,0.3713235294117647
15,Centre JB,15,1.3953488,694,Grandval,272,101,0.3713235294117647
16,Centre Mtr,86,8.0,694,Grandval,272,101,0.3713235294117647
17,PVA,0,0.0,694,Grandval,272,101,0.3713235294117647
1,PEV,43,3.870387,696,Loveresse,269,97,0.36059479553903345
2,jpev,12,1.0801079,696,Loveresse,269,97,0.36059479553903345
3,UDF,43,3.870387,696,Loveresse,269,97,0.36059479553903345
4,PLR,71,6.3906393,696,Loveresse,269,97,0.36059479553903345
5,JLR,5,0.45004502,696,Loveresse,269,97,0.36059479553903345
6,UDC,506,45.544556,696,Loveresse,269,97,0.36059479553903345
7,PS femmes,111,9.990999,696,Loveresse,269,97,0.36059479553903345
